Code,Description,Relative Value,FUD,PC/TC Split
20957,Bone graft with microvascular anastomosis; metatarsal,15.53,090,
20962,"Bone graft with microvascular anastomosis; other than fibula, iliac crest, or meta- tarsal",11.64,090,
20969,"Free osteocutaneous flap with microvascular anastomosis; other than iliac crest, metatarsal, or great toe",15.53,090,
20970,Free osteocutaneous flap with microvascular anastomosis; iliac crest,15.53,090,
20972,Free osteocutaneous flap with microvascular anastomosis; metatarsal,20.70,090,
20973,Free osteocutaneous flap with microvascular anastomosis; great toe with web space,22.05,090,
20974,Electrical stimulation to aid bone healing; noninvasive (nonoperative),2.59,000,
20975,Electrical stimulation to aid bone healing; invasive (operative),4.14,000,
20979,"Low intensity ultrasound stimulation to aid bone healing, noninvasive (nonopera- tive)",2.59,000,
20982,"Ablation therapy for reduction or eradication of 1 or more bone tumors (eg, metas- tasis) including adjacent soft tissue when involved by tumor extension, percutane- ous, including imaging guidance when performed; radiofrequency",4.05,000,
20983,"Ablation therapy for reduction or eradication of 1 or more bone tumors (eg, metas- tasis) including adjacent soft tissue when involved by tumor extension, percutane- ous, including imaging guidance when performed; cryoablation",59.06,000,
20985,"Computer-assisted surgical navigational procedure for musculoskeletal proce- dures, image-less (List separately in addition to code for primary procedure)",0.83,ZZZ,
20999,"Unlisted procedure, musculoskeletal system, general",BR,YYY,
21010,"Arthrotomy, temporomandibular joint",11.46,090,
21011,"Excision, tumor, soft tissue of face or scalp, subcutaneous; less than 2 cm",1.86,090,
21012,"Excision, tumor, soft tissue of face or scalp, subcutaneous; 2 cm or greater",1.97,090,
21013,"Excision, tumor, soft tissue of face and scalp, subfascial (eg, subgaleal, intramus- cular); less than 2 cm",3.31,090,
21014,"Excision, tumor, soft tissue of face and scalp, subfascial (eg, subgaleal, intramus- cular); 2 cm or greater",3.52,090,
21015,"Radical resection of tumor (eg, sarcoma), soft tissue of face or scalp; less than 2 cm",4.36,090,
21016,"Radical resection of tumor (eg, sarcoma), soft tissue of face or scalp; 2 cm or greater",7.45,090,
21025,"Excision of bone (eg, for osteomyelitis or bone abscess); mandible",7.16,090,
21026,"Excision of bone (eg, for osteomyelitis or bone abscess); facial bone(s)",7.67,090,
21029,"Removal by contouring of benign tumor of facial bone (eg, fibrous dysplasia)",8.59,090,
21030,Excision of benign tumor or cyst of maxilla or zygoma by enucleation and curet- tage,13.54,090,
21031,Excision of torus mandibularis,3.95,090,
21032,Excision of maxillary torus palatinus,3.95,090,
21034,Excision of malignant tumor of maxilla or zygoma,13.63,090,
21040,"Excision of benign tumor or cyst of mandible, by enucleation and/or curettage",4.86,090,
21044,Excision of malignant tumor of mandible;,8.20,090,
21045,Excision of malignant tumor of mandible; radical resection,13.63,090,
21046,"Excision of benign tumor or cyst of mandible; requiring intra-oral osteotomy (eg, locally aggressive or destructive lesion[s])",14.28,090,
21047,"Excision of benign tumor or cyst of mandible; requiring extra-oral osteotomy and partial mandibulectomy (eg, locally aggressive or destructive lesion[s])",15.73,090,
21048,"Excision of benign tumor or cyst of maxilla; requiring intra-oral osteotomy (eg, locally aggressive or destructive lesion[s])",14.28,090,
21049,"Excision of benign tumor or cyst of maxilla; requiring extra-oral osteotomy and partial maxillectomy (eg, locally aggressive or destructive lesion[s])",15.73,090,
