Code,Description,Relative Value,FUD,PC/TC Split
54861,Epididymectomy; bilateral,5.64,090,
54865,"Exploration of epididymis, with or without biopsy",0.94,090,
54900,"Epididymovasostomy, anastomosis of epididymis to vas deferens; unilateral",4.68,090,
54901,"Epididymovasostomy, anastomosis of epididymis to vas deferens; bilateral",6.86,090,
55000,"Puncture aspiration of hydrocele, tunica vaginalis, with or without injection of medication",0.44,000,
55040,Excision of hydrocele; unilateral,3.75,090,
55041,Excision of hydrocele; bilateral,5.81,090,
55060,Repair of tunica vaginalis hydrocele (Bottle type),2.81,090,
55100,Drainage of scrotal wall abscess,0.54,010,
55110,Scrotal exploration,2.81,090,
55120,Removal of foreign body in scrotum,1.59,090,
55150,Resection of scrotum,4.68,090,
55175,Scrotoplasty; simple,3.75,090,
55180,Scrotoplasty; complicated,5.62,090,
55200,"Vasotomy, cannulization with or without incision of vas, unilateral or bilateral (sep- arate procedure)",1.92,090,
55250,"Vasectomy, unilateral or bilateral (separate procedure), including postoperative semen examination(s)",1.87,090,
55300,"Vasotomy for vasograms, seminal vesiculograms, or epididymograms, unilateral or bilateral",2.06,000,
55400,"Vasovasostomy, vasovasorrhaphy",7.96,090,
55500,"Excision of hydrocele of spermatic cord, unilateral (separate procedure)",2.81,090,
55520,Excision of lesion of spermatic cord (separate procedure),2.81,090,
55530,Excision of varicocele or ligation of spermatic veins for varicocele; (separate pro- cedure),4.40,090,
55535,Excision of varicocele or ligation of spermatic veins for varicocele; abdominal approach,4.68,090,
55540,Excision of varicocele or ligation of spermatic veins for varicocele; with hernia repair,4.45,090,
55550,"Laparoscopy, surgical, with ligation of spermatic veins for varicocele",4.68,090,
55559,"Unlisted laparoscopy procedure, spermatic cord",BR,YYY,
55600,Vesiculotomy;,3.75,090,
55605,Vesiculotomy; complicated,6.09,090,
55650,"Vesiculectomy, any approach",9.37,090,
55680,Excision of Mullerian duct cyst,9.37,090,
55700,"Biopsy, prostate; needle or punch, single or multiple, any approach",1.17,000,
55705,"Biopsy, prostate; incisional, any approach",4.21,010,
55706,"Biopsies, prostate, needle, transperineal, stereotactic template guided saturation sampling, including imaging guidance",3.75,010,
55720,"Prostatotomy, external drainage of prostatic abscess, any approach; simple",4.21,090,
55725,"Prostatotomy, external drainage of prostatic abscess, any approach; complicated",5.43,090,
55801,"Prostatectomy, perineal, subtotal (including control of postoperative bleeding, vasectomy, meatotomy, urethral calibration and/or dilation, and internal urethrot- omy)",8.43,090,
55810,"Prostatectomy, perineal radical;",12.17,090,
55812,"Prostatectomy, perineal radical; with lymph node biopsy(s) (limited pelvic lymph- adenectomy)",14.52,090,
55815,"Prostatectomy, perineal radical; with bilateral pelvic lymphadenectomy, including external iliac, hypogastric and obturator nodes",17.33,090,
