,Code,Description,Relative Value,FUD,PC/TC Split
,36569,"Insertion of peripherally inserted central venous catheter (PICC), without subcuta- neous port or pump; age 5 years or older",2.34,000,
,36570,"Insertion of peripherally inserted central venous access device, with subcutane- ous port; younger than 5 years of age",10.77,010,
,36571,"Insertion of peripherally inserted central venous access device, with subcutane- ous port; age 5 years or older",10.3,010,
,36575,"Repair of tunneled or non-tunneled central venous access catheter, without sub- cutaneous port or pump, central or peripheral insertion site",1.41,000,
,36576,"Repair of central venous access device, with subcutaneous port or pump, central or peripheral insertion site",2.34,010,
,36578,"Replacement, catheter only, of central venous access device, with subcutaneous port or pump, central or peripheral insertion site",4.68,010,
,36580,"Replacement, complete, of a non-tunneled centrally inserted central venous cath- eter, without subcutaneous port or pump, through same venous access",2.34,000,
,36581,"Replacement, complete, of a tunneled centrally inserted central venous catheter, without subcutaneous port or pump, through same venous access",4.68,010,
,36582,"Replacement, complete, of a tunneled centrally inserted central venous access device, with subcutaneous port, through same venous access",10.3,010,
,36583,"Replacement, complete, of a tunneled centrally inserted central venous access device, with subcutaneous pump, through same venous access",10.3,010,
,36584,"Replacement, complete, of a peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, through same venous access",1.87,000,
,36585,"Replacement, complete, of a peripherally inserted central venous access device, with subcutaneous port, through same venous access",9.37,010,
,36589,"Removal of tunneled central venous catheter, without subcutaneous port or pump",1.41,010,
,36590,"Removal of tunneled central venous access device, with subcutaneous port or pump, central or peripheral insertion",2.34,010,
,36591,Collection of blood specimen from a completely implantable venous access device,0.14,XXX,
,36592,"Collection of blood specimen using established central or peripheral catheter, venous, not otherwise specified",0.19,XXX,
,36593,Declotting by thrombolytic agent of implanted vascular access device or catheter,0.56,XXX,
,36595,"Mechanical removal of pericatheter obstructive material (eg, fibrin sheath) from central venous device via separate venous access",7.02,000,
,36596,Mechanical removal of intraluminal (intracatheter) obstructive material from cen- tral venous device through device lumen,1.41,000,
,36597,Repositioning of previously placed central venous catheter under fluoroscopic guidance,1.12,000,
,36598,"Contrast injection(s) for radiologic evaluation of existing central venous access device, including fluoroscopy, image documentation and report",0.84,000,
,36600,"Arterial puncture, withdrawal of blood for diagnosis",0.23,XXX,
*,36620,"Arterial catheterization or cannulation for sampling, monitoring or transfusion (separate procedure); percutaneous",0.8,000,
,36625,"Arterial catheterization or cannulation for sampling, monitoring or transfusion (separate procedure); cutdown",0.8,000,
,36640,"Arterial catheterization for prolonged infusion therapy (chemotherapy), cutdown",1.4,000,
,36660,"Catheterization, umbilical artery, newborn, for diagnosis or therapy",0.94,000,
,36680,Placement of needle for intraosseous infusion,0.91,000,
,36800,"Insertion of cannula for hemodialysis, other purpose (separate procedure); vein to vein",1.59,000,
,36810,"Insertion of cannula for hemodialysis, other purpose (separate procedure); arte- riovenous, external (Scribner type)",3.75,000,
,36815,"Insertion of cannula for hemodialysis, other purpose (separate procedure); arte- riovenous, external revision, or closure",2.62,000,
,36818,"Arteriovenous anastomosis, open; by upper arm cephalic vein transposition",6.28,090,
